model,is_poison,epoch,lr,acc
Target_ResNet_18,True,5337,2.567275993347168,29%
Target_ResNet_18,False,5337,0.24740001525878907,91.88
Target_ResNet_18,True,5338,2.3891684494018555,32%
Target_ResNet_18,False,5338,0.24498798065185548,91.92
Target_ResNet_18,True,5339,2.5449307556152343,34%
Target_ResNet_18,False,5339,0.24533385772705077,91.86
Target_ResNet_18,True,5340,2.5770460662841796,26%
Target_ResNet_18,False,5340,0.2420016845703125,91.93
Target_ResNet_18,True,5341,2.4107560424804686,28%
Target_ResNet_18,False,5341,0.24646971282958985,91.86
Target_ResNet_18,True,5342,2.4752911224365235,30%
Target_ResNet_18,False,5342,0.24571993255615235,91.79
Target_ResNet_18,True,5343,2.4321945877075195,29%
Target_ResNet_18,False,5343,0.24455227508544922,91.89
Target_ResNet_18,True,5344,2.628690185546875,27%
Target_ResNet_18,False,5344,0.24260716400146484,91.95
Target_ResNet_18,True,5345,2.8697541580200197,21%
Target_ResNet_18,False,5345,0.24486693420410155,91.84
Target_ResNet_18,True,5346,2.591385299682617,28%
Target_ResNet_18,False,5346,0.24327933502197266,91.94
Target_ResNet_18,True,5347,2.477652648925781,32%
Target_ResNet_18,False,5347,0.24699738311767577,91.67999999999999
Target_ResNet_18,True,5348,2.3634068222045896,31%
Target_ResNet_18,False,5348,0.2485095199584961,91.67
Target_ResNet_18,True,5349,2.5064427642822267,22%
Target_ResNet_18,False,5349,0.24915304565429688,91.7
Target_ResNet_18,True,5350,2.47524479675293,23%
Target_ResNet_18,False,5350,0.24859184417724609,91.75
Target_ResNet_18,True,5351,2.540150131225586,22%
Target_ResNet_18,False,5351,0.24923374633789064,91.64999999999999
Target_ResNet_18,True,5352,2.844562271118164,16%
Target_ResNet_18,False,5352,0.2517389846801758,91.67
Target_ResNet_18,True,5353,2.8074816131591795,14%
Target_ResNet_18,False,5353,0.2489640869140625,91.79
Target_ResNet_18,True,5354,2.9854004821777345,13%
Target_ResNet_18,False,5354,0.24823004913330077,91.71000000000001
Target_ResNet_18,True,5355,2.8441245040893555,11%
Target_ResNet_18,False,5355,0.2475943161010742,91.79
Target_ResNet_18,True,5356,2.958400588989258,14%
Target_ResNet_18,False,5356,0.24910274963378906,91.75999999999999
Target_ResNet_18,True,5357,2.6455351638793947,16%
Target_ResNet_18,False,5357,0.24765634002685546,91.85
Target_ResNet_18,True,5358,2.678334701538086,18%
Target_ResNet_18,False,5358,0.25022628326416013,91.67999999999999
Target_ResNet_18,True,5359,2.8722846908569335,13%
Target_ResNet_18,False,5359,0.24855222930908202,91.82000000000001
Target_ResNet_18,True,5360,2.749759994506836,18%
Target_ResNet_18,False,5360,0.2502792190551758,91.75
Target_ResNet_18,True,5361,2.880827522277832,13%
Target_ResNet_18,False,5361,0.2494201889038086,91.75
Target_ResNet_18,True,5362,2.865611373901367,18%
Target_ResNet_18,False,5362,0.24686534118652342,91.91
Target_ResNet_18,True,5363,2.6351360244750976,22%
Target_ResNet_18,False,5363,0.2540823715209961,91.62
Target_ResNet_18,True,5364,2.579573371887207,22%
Target_ResNet_18,False,5364,0.25594188537597656,91.59
Target_ResNet_18,True,5365,2.871370536804199,21%
Target_ResNet_18,False,5365,0.2536370101928711,91.59
Target_ResNet_18,True,5366,2.653958351135254,22%
Target_ResNet_18,False,5366,0.24982347259521484,91.64
Target_ResNet_18,True,5367,2.8172276611328124,18%
Target_ResNet_18,False,5367,0.24741119995117186,91.60000000000001
Target_ResNet_18,True,5368,2.4353794860839844,24%
Target_ResNet_18,False,5368,0.24764012603759766,91.67999999999999
Target_ResNet_18,True,5369,2.819122978210449,20%
Target_ResNet_18,False,5369,0.2491544219970703,91.56
Target_ResNet_18,True,5370,2.38026350402832,29%
Target_ResNet_18,False,5370,0.2521970184326172,91.56
Target_ResNet_18,True,5371,2.5417854766845704,26%
Target_ResNet_18,False,5371,0.2509868591308594,91.43
Target_ResNet_18,True,5372,2.494082550048828,24%
Target_ResNet_18,False,5372,0.25395025939941407,91.35
Target_ResNet_18,True,5373,2.678531784057617,27%
Target_ResNet_18,False,5373,0.25493272552490237,91.29
Target_ResNet_18,True,5374,2.625918441772461,28%
Target_ResNet_18,False,5374,0.25193931427001953,91.36
Target_ResNet_18,True,5375,2.4528677139282227,27%
Target_ResNet_18,False,5375,0.2510259750366211,91.38
Target_ResNet_18,True,5376,2.806277000427246,23%
Target_ResNet_18,False,5376,0.25079976043701174,91.49000000000001
Target_ResNet_18,True,5377,2.620987953186035,24%
Target_ResNet_18,False,5377,0.25059416198730466,91.47999999999999
Target_ResNet_18,True,5378,2.6033114624023437,24%
Target_ResNet_18,False,5378,0.24995030517578126,91.58
Target_ResNet_18,True,5379,2.652126724243164,23%
Target_ResNet_18,False,5379,0.2478434555053711,91.64
Target_ResNet_18,True,5380,2.5877009201049805,26%
Target_ResNet_18,False,5380,0.24822832336425782,91.47
Target_ResNet_18,True,5381,2.547727279663086,26%
Target_ResNet_18,False,5381,0.2494438186645508,91.49000000000001
Target_ResNet_18,True,5382,2.5001690826416016,31%
Target_ResNet_18,False,5382,0.24827689056396485,91.44
Target_ResNet_18,True,5383,2.3886654052734375,29%
Target_ResNet_18,False,5383,0.2521854263305664,91.36
Target_ResNet_18,True,5384,2.673943344116211,23%
Target_ResNet_18,False,5384,0.25029505920410156,91.44
Target_ResNet_18,True,5385,2.6239670333862306,22%
Target_ResNet_18,False,5385,0.24767569122314453,91.55
Target_ResNet_18,True,5386,2.681423484802246,22%
Target_ResNet_18,False,5386,0.24869183502197265,91.55
Target_ResNet_18,True,5387,2.6421330642700194,21%
Target_ResNet_18,False,5387,0.25078650360107424,91.58
Target_ResNet_18,True,5388,2.6707005157470705,20%
Target_ResNet_18,False,5388,0.24621148223876954,91.57
Target_ResNet_18,True,5389,2.660096710205078,20%
Target_ResNet_18,False,5389,0.24299925079345702,91.64
Target_ResNet_18,True,5390,2.5467269439697264,20%
Target_ResNet_18,False,5390,0.24485968780517578,91.69
Target_ResNet_18,True,5391,2.568693878173828,23%
Target_ResNet_18,False,5391,0.24629131622314454,91.74
Target_ResNet_18,True,5392,2.8366109466552736,16%
Target_ResNet_18,False,5392,0.24501463012695313,91.74
Target_ResNet_18,True,5393,2.7280782394409178,18%
Target_ResNet_18,False,5393,0.24471536407470704,91.73
Target_ResNet_18,True,5394,2.697524024963379,21%
Target_ResNet_18,False,5394,0.24416337890625,91.84
Target_ResNet_18,True,5395,2.7251157989501955,18%
Target_ResNet_18,False,5395,0.24570901947021484,91.71000000000001
Target_ResNet_18,True,5396,2.6046005401611327,21%
Target_ResNet_18,False,5396,0.24809024963378906,91.69
Target_ResNet_18,True,5397,2.9208324508666994,17%
Target_ResNet_18,False,5397,0.2503174209594727,91.77
Target_ResNet_18,True,5398,2.920398025512695,14%
Target_ResNet_18,False,5398,0.2511128051757813,91.64
Target_ResNet_18,True,5399,2.6036100425720217,23%
Target_ResNet_18,False,5399,0.24978819885253906,91.56
Target_ResNet_18,True,5400,2.5380437393188475,22%
Target_ResNet_18,False,5400,0.24945907135009765,91.69
Target_ResNet_18,True,5401,3.0658138885498047,8%
Target_ResNet_18,False,5401,0.26010352478027343,91.46
Target_ResNet_18,True,5402,2.8887931442260744,14%
Target_ResNet_18,False,5402,0.2552246536254883,91.59
Target_ResNet_18,True,5403,2.8072678451538087,14%
Target_ResNet_18,False,5403,0.2544908142089844,91.66
Target_ResNet_18,True,5404,2.759588478088379,17%
Target_ResNet_18,False,5404,0.25330494079589844,91.71000000000001
Target_ResNet_18,True,5405,2.830310073852539,13%
Target_ResNet_18,False,5405,0.25020477447509765,91.77
Target_ResNet_18,True,5406,2.741385269165039,22%
Target_ResNet_18,False,5406,0.24616074676513672,91.92
Target_ResNet_18,True,5407,2.9348536834716796,13%
Target_ResNet_18,False,5407,0.24587769317626954,91.99000000000001
Target_ResNet_18,True,5408,2.738244773864746,19%
Target_ResNet_18,False,5408,0.24655709075927734,91.97
Target_ResNet_18,True,5409,2.9480911865234374,16%
Target_ResNet_18,False,5409,0.246438916015625,91.95
Target_ResNet_18,True,5410,3.2202304992675783,11%
Target_ResNet_18,False,5410,0.2449797653198242,91.97
Target_ResNet_18,True,5411,2.9418040161132812,13%
Target_ResNet_18,False,5411,0.24500150146484376,91.97
Target_ResNet_18,True,5412,3.1243033294677733,13%
Target_ResNet_18,False,5412,0.24603355865478516,91.92
Target_ResNet_18,True,5413,2.6622556915283204,20%
Target_ResNet_18,False,5413,0.24642684020996095,91.89
Target_ResNet_18,True,5414,2.7591328125,18%
Target_ResNet_18,False,5414,0.24540185546875,91.99000000000001
Target_ResNet_18,True,5415,2.480741424560547,22%
Target_ResNet_18,False,5415,0.24704956970214845,91.92
Target_ResNet_18,True,5416,2.563016555786133,20%
Target_ResNet_18,False,5416,0.2503593627929688,91.8
Target_ResNet_18,True,5417,2.6276267852783204,24%
Target_ResNet_18,False,5417,0.24853739624023438,91.79
Target_ResNet_18,True,5418,2.7024228744506837,23%
Target_ResNet_18,False,5418,0.24602862854003907,91.91
Target_ResNet_18,True,5419,2.5637231521606445,26%
Target_ResNet_18,False,5419,0.24616592559814454,91.89
Target_ResNet_18,True,5420,2.636968048095703,27%
Target_ResNet_18,False,5420,0.2462341049194336,91.91
Target_ResNet_18,True,5421,2.4974004135131835,24%
Target_ResNet_18,False,5421,0.24864238739013672,91.95
Target_ResNet_18,True,5422,2.9343347244262694,20%
Target_ResNet_18,False,5422,0.24450914764404297,92.05
Target_ResNet_18,True,5423,2.696220756530762,22%
Target_ResNet_18,False,5423,0.24499595489501952,92.05
Target_ResNet_18,True,5424,2.6144689025878907,21%
Target_ResNet_18,False,5424,0.24598251495361328,91.89
Target_ResNet_18,True,5425,2.7245667572021484,17%
Target_ResNet_18,False,5425,0.24457013244628906,91.84
Target_ResNet_18,True,5426,2.8705934371948243,12%
Target_ResNet_18,False,5426,0.24636411437988281,91.86999999999999
Target_ResNet_18,True,5427,2.832647804260254,11%
Target_ResNet_18,False,5427,0.24813543395996093,91.88
Target_ResNet_18,True,5428,3.1463368225097654,9%
Target_ResNet_18,False,5428,0.24743172454833984,91.88
Target_ResNet_18,True,5429,2.9185369720458985,10%
Target_ResNet_18,False,5429,0.24781619873046876,91.78
Target_ResNet_18,True,5430,3.040879577636719,7%
Target_ResNet_18,False,5430,0.24909281158447266,91.77
Target_ResNet_18,True,5431,2.9317446899414064,10%
Target_ResNet_18,False,5431,0.25280004577636717,91.69
Target_ResNet_18,True,5432,3.211065284729004,8%
Target_ResNet_18,False,5432,0.257623371887207,91.56
Target_ResNet_18,True,5433,3.1049808044433593,8%
Target_ResNet_18,False,5433,0.2536361968994141,91.63
Target_ResNet_18,True,5434,3.088916839599609,8%
Target_ResNet_18,False,5434,0.2551616683959961,91.60000000000001
Target_ResNet_18,True,5435,3.0826003952026366,8%
Target_ResNet_18,False,5435,0.2526329925537109,91.74
Target_ResNet_18,True,5436,2.8828573150634766,13%
Target_ResNet_18,False,5436,0.25010568084716794,91.73
Target_ResNet_18,True,5437,3.0346838607788085,8%
Target_ResNet_18,False,5437,0.2505789276123047,91.79
Target_ResNet_18,True,5438,3.091100311279297,10%
Target_ResNet_18,False,5438,0.24728843994140626,91.86999999999999
Target_ResNet_18,True,5439,2.8531248626708985,11%
Target_ResNet_18,False,5439,0.24437559204101564,91.89
Target_ResNet_18,True,5440,2.9495747299194335,14%
Target_ResNet_18,False,5440,0.24417880096435546,91.74
Target_ResNet_18,True,5441,2.760510726928711,16%
Target_ResNet_18,False,5441,0.24232411193847656,91.83
Target_ResNet_18,True,5442,2.8325589141845704,12%
Target_ResNet_18,False,5442,0.2430305633544922,91.81
Target_ResNet_18,True,5443,2.977227783203125,11%
Target_ResNet_18,False,5443,0.2449891830444336,91.71000000000001
Target_ResNet_18,True,5444,3.040455337524414,10%
Target_ResNet_18,False,5444,0.24539835662841797,91.72
Target_ResNet_18,True,5445,2.816033752441406,12%
Target_ResNet_18,False,5445,0.24545867614746095,91.73
Target_ResNet_18,True,5446,2.965713073730469,11%
Target_ResNet_18,False,5446,0.24319937591552734,91.92
Target_ResNet_18,True,5447,2.99064453125,14%
Target_ResNet_18,False,5447,0.24381077423095704,91.9
Target_ResNet_18,True,5448,2.7182151107788086,15%
Target_ResNet_18,False,5448,0.2431659439086914,91.9
Target_ResNet_18,True,5449,3.136392532348633,7%
Target_ResNet_18,False,5449,0.2456106185913086,91.7
Target_ResNet_18,True,5450,3.341231018066406,6%
Target_ResNet_18,False,5450,0.2514370086669922,91.82000000000001
Target_ResNet_18,True,5451,3.200712371826172,8%
Target_ResNet_18,False,5451,0.25335400085449217,91.60000000000001
Target_ResNet_18,True,5452,3.17433829498291,11%
Target_ResNet_18,False,5452,0.25104464263916015,91.62
Target_ResNet_18,True,5453,3.0171925888061524,10%
Target_ResNet_18,False,5453,0.2514163101196289,91.66
Target_ResNet_18,True,5454,2.953804962158203,13%
Target_ResNet_18,False,5454,0.25353893432617186,91.64999999999999
Target_ResNet_18,True,5455,2.7940531845092775,15%
Target_ResNet_18,False,5455,0.25344209747314456,91.66
Target_ResNet_18,True,5456,2.8057621307373046,11%
Target_ResNet_18,False,5456,0.25167617645263674,91.71000000000001
Target_ResNet_18,True,5457,2.9454240112304686,9%
Target_ResNet_18,False,5457,0.24968034210205078,91.75
Target_ResNet_18,True,5458,2.9356989517211916,9%
Target_ResNet_18,False,5458,0.2486897506713867,91.75999999999999
Target_ResNet_18,True,5459,3.024533500671387,9%
Target_ResNet_18,False,5459,0.2473813720703125,91.77
Target_ResNet_18,True,5460,3.107554008483887,9%
Target_ResNet_18,False,5460,0.24542671661376952,91.86999999999999
Target_ResNet_18,True,5461,2.981233657836914,8%
Target_ResNet_18,False,5461,0.24553028411865235,91.83
Target_ResNet_18,True,5462,3.120431610107422,10%
Target_ResNet_18,False,5462,0.24497217407226562,91.92
Target_ResNet_18,True,5463,3.1547078552246095,6%
Target_ResNet_18,False,5463,0.24721429748535156,91.95
Target_ResNet_18,True,5464,2.8694276885986327,9%
Target_ResNet_18,False,5464,0.2460079635620117,91.9
Target_ResNet_18,True,5465,2.7346435623168945,13%
Target_ResNet_18,False,5465,0.24604028930664062,91.86
Target_ResNet_18,True,5466,2.9450243225097656,9%
Target_ResNet_18,False,5466,0.24543037872314452,91.86999999999999
Target_ResNet_18,True,5467,2.958646507263184,11%
Target_ResNet_18,False,5467,0.24312903594970703,91.91
Target_ResNet_18,True,5468,2.989574493408203,8%
Target_ResNet_18,False,5468,0.2434908721923828,92.0
Target_ResNet_18,True,5469,2.907559356689453,10%
Target_ResNet_18,False,5469,0.2458054412841797,91.94
Target_ResNet_18,True,5470,3.0103598175048827,12%
Target_ResNet_18,False,5470,0.24350874176025392,92.0
Target_ResNet_18,True,5471,2.7870234146118165,14%
Target_ResNet_18,False,5471,0.24444500579833983,91.93
Target_ResNet_18,True,5472,3.053826904296875,7%
Target_ResNet_18,False,5472,0.24414904022216796,91.92
Target_ResNet_18,True,5473,3.16386979675293,8%
Target_ResNet_18,False,5473,0.24125006408691407,92.01
Target_ResNet_18,True,5474,3.1839207077026366,6%
Target_ResNet_18,False,5474,0.24278796997070312,91.97999999999999
Target_ResNet_18,True,5475,3.21606143951416,6%
Target_ResNet_18,False,5475,0.24105440673828124,92.0
Target_ResNet_18,True,5476,3.057220916748047,8%
Target_ResNet_18,False,5476,0.2439244857788086,92.03
Target_ResNet_18,True,5477,2.9940897293090822,8%
Target_ResNet_18,False,5477,0.2412742416381836,92.06
Target_ResNet_18,True,5478,3.0662109832763673,8%
Target_ResNet_18,False,5478,0.2410580551147461,92.05
Target_ResNet_18,True,5479,2.997134132385254,12%
Target_ResNet_18,False,5479,0.23892808685302735,92.08
Target_ResNet_18,True,5480,3.0835240020751953,11%
Target_ResNet_18,False,5480,0.24092891540527345,91.93
Target_ResNet_18,True,5481,3.1437999114990234,9%
Target_ResNet_18,False,5481,0.24005755004882812,92.01
Target_ResNet_18,True,5482,3.08799462890625,12%
Target_ResNet_18,False,5482,0.24093727111816407,92.05
Target_ResNet_18,True,5483,3.0125427627563477,7%
Target_ResNet_18,False,5483,0.23909659576416015,92.12
Target_ResNet_18,True,5484,3.1127100143432616,6%
Target_ResNet_18,False,5484,0.24030859985351563,92.05
Target_ResNet_18,True,5485,3.369010665893555,7%
Target_ResNet_18,False,5485,0.23972989196777345,92.06
Target_ResNet_18,True,5486,3.2078783645629882,8%
Target_ResNet_18,False,5486,0.23973140411376953,92.04
Target_ResNet_18,True,5487,3.0195737762451174,8%
Target_ResNet_18,False,5487,0.2401056625366211,91.97
Target_ResNet_18,True,5488,3.7284571075439454,2%
Target_ResNet_18,False,5488,0.24564495239257814,91.8
Target_ResNet_18,True,5489,3.4973259124755858,3%
Target_ResNet_18,False,5489,0.24263494873046876,91.97999999999999
Target_ResNet_18,True,5490,3.4879337005615234,3%
Target_ResNet_18,False,5490,0.24148803405761718,92.03
Target_ResNet_18,True,5491,3.365096954345703,2%
Target_ResNet_18,False,5491,0.24216743774414062,92.02
Target_ResNet_18,True,5492,3.71172021484375,2%
Target_ResNet_18,False,5492,0.24287315521240235,91.97999999999999
Target_ResNet_18,True,5493,3.7191478271484373,2%
Target_ResNet_18,False,5493,0.24064273834228517,92.01
Target_ResNet_18,True,5494,3.7403687744140623,1%
Target_ResNet_18,False,5494,0.24227996673583985,91.96
Target_ResNet_18,True,5495,3.5216578674316406,3%
Target_ResNet_18,False,5495,0.24136402740478516,92.07
Target_ResNet_18,True,5496,3.376156967163086,3%
Target_ResNet_18,False,5496,0.24075748596191407,92.01
Target_ResNet_18,True,5497,3.2198372802734374,5%
Target_ResNet_18,False,5497,0.2408113296508789,92.02
Target_ResNet_18,True,5498,3.491166275024414,3%
Target_ResNet_18,False,5498,0.2418407745361328,92.03
Target_ResNet_18,True,5499,3.509414779663086,4%
Target_ResNet_18,False,5499,0.2417078140258789,91.97
Target_ResNet_18,True,5500,3.406376770019531,4%
Target_ResNet_18,False,5500,0.24529159545898438,91.83
Target_ResNet_18,True,5501,3.342648452758789,6%
Target_ResNet_18,False,5501,0.24278804473876953,91.96
Target_ResNet_18,True,5502,3.2418873443603515,8%
Target_ResNet_18,False,5502,0.2401541519165039,92.04
Target_ResNet_18,True,5503,3.283613250732422,6%
Target_ResNet_18,False,5503,0.24043470153808594,92.05
Target_ResNet_18,True,5504,3.366597640991211,4%
Target_ResNet_18,False,5504,0.240134033203125,92.01
Target_ResNet_18,True,5505,3.217508644104004,6%
Target_ResNet_18,False,5505,0.2376913284301758,92.09
Target_ResNet_18,True,5506,3.1440718994140626,5%
Target_ResNet_18,False,5506,0.23870211029052735,92.08
Target_ResNet_18,True,5507,3.1201088104248047,4%
Target_ResNet_18,False,5507,0.23841741790771484,92.09
Target_ResNet_18,True,5508,3.114762435913086,6%
Target_ResNet_18,False,5508,0.2396760971069336,92.07
Target_ResNet_18,True,5509,3.227882751464844,4%
Target_ResNet_18,False,5509,0.2413662857055664,91.93
Target_ResNet_18,True,5510,3.05816219329834,6%
Target_ResNet_18,False,5510,0.24093289947509766,92.02
Target_ResNet_18,True,5511,3.14872119140625,6%
Target_ResNet_18,False,5511,0.23930663604736327,92.01
Target_ResNet_18,True,5512,3.1478283233642577,7%
Target_ResNet_18,False,5512,0.23774451293945312,92.12
Target_ResNet_18,True,5513,3.160369857788086,6%
Target_ResNet_18,False,5513,0.23700835876464843,92.12
Target_ResNet_18,True,5514,3.1074021911621093,6%
Target_ResNet_18,False,5514,0.23715827026367187,92.05
Target_ResNet_18,True,5515,2.935967224121094,8%
Target_ResNet_18,False,5515,0.23918446044921876,92.06
Target_ResNet_18,True,5516,3.1240748443603517,6%
Target_ResNet_18,False,5516,0.2421180419921875,91.88
Target_ResNet_18,True,5517,2.993465835571289,8%
Target_ResNet_18,False,5517,0.2419092559814453,91.95
Target_ResNet_18,True,5518,3.005366355895996,8%
Target_ResNet_18,False,5518,0.24424801635742188,91.85
Target_ResNet_18,True,5519,2.7833912887573242,10%
Target_ResNet_18,False,5519,0.24370242156982422,91.95
Target_ResNet_18,True,5520,2.846871734619141,9%
Target_ResNet_18,False,5520,0.2441554718017578,91.95
Target_ResNet_18,True,5521,2.9140897827148438,10%
Target_ResNet_18,False,5521,0.24475396423339843,91.92
Target_ResNet_18,True,5522,2.752323181152344,12%
Target_ResNet_18,False,5522,0.2451647674560547,91.9
Target_ResNet_18,True,5523,2.8132664260864257,12%
Target_ResNet_18,False,5523,0.24419977264404297,91.91
Target_ResNet_18,True,5524,2.837063362121582,9%
Target_ResNet_18,False,5524,0.24232630462646484,92.0
Target_ResNet_18,True,5525,2.885603759765625,9%
Target_ResNet_18,False,5525,0.24204717864990236,92.0
Target_ResNet_18,True,5526,3.0032359771728516,7%
Target_ResNet_18,False,5526,0.2432582244873047,92.01
Target_ResNet_18,True,5527,2.8730034103393556,11%
Target_ResNet_18,False,5527,0.24199397735595704,91.89
Target_ResNet_18,True,5528,2.752605308532715,15%
Target_ResNet_18,False,5528,0.24248147583007812,92.06
Target_ResNet_18,True,5529,2.7396493911743165,14%
Target_ResNet_18,False,5529,0.24232557983398437,92.03
Target_ResNet_18,True,5530,2.6926973724365233,14%
Target_ResNet_18,False,5530,0.24176375274658204,92.11
Target_ResNet_18,True,5531,2.8044998092651365,9%
Target_ResNet_18,False,5531,0.24213614196777344,92.10000000000001
Target_ResNet_18,True,5532,2.714981506347656,13%
Target_ResNet_18,False,5532,0.24122427368164062,92.11
Target_ResNet_18,True,5533,2.8636236877441408,9%
Target_ResNet_18,False,5533,0.23837598571777344,92.06
Target_ResNet_18,True,5534,2.689927673339844,11%
Target_ResNet_18,False,5534,0.23870599365234374,92.01
Target_ResNet_18,True,5535,2.721223358154297,11%
Target_ResNet_18,False,5535,0.23868263854980468,92.10000000000001
Target_ResNet_18,True,5536,3.002989288330078,7%
Target_ResNet_18,False,5536,0.24046328735351563,92.0
Target_ResNet_18,True,5537,2.76556160736084,11%
Target_ResNet_18,False,5537,0.23889691925048828,92.12
Target_ResNet_18,True,5538,2.7922665634155273,12%
Target_ResNet_18,False,5538,0.24063094329833984,92.12
Target_ResNet_18,True,5539,2.856549430847168,10%
Target_ResNet_18,False,5539,0.24111452178955078,92.21000000000001
Target_ResNet_18,True,5540,2.8503752517700196,8%
Target_ResNet_18,False,5540,0.24065284729003905,92.14
Target_ResNet_18,True,5541,3.0647338409423828,6%
Target_ResNet_18,False,5541,0.24465206298828124,92.0
Target_ResNet_18,True,5542,2.946668785095215,11%
Target_ResNet_18,False,5542,0.2413655746459961,92.03
Target_ResNet_18,True,5543,2.9266403274536135,9%
Target_ResNet_18,False,5543,0.23870687561035156,92.11
Target_ResNet_18,True,5544,2.8724281158447265,11%
Target_ResNet_18,False,5544,0.23999775695800782,92.01
Target_ResNet_18,True,5545,3.192061485290527,9%
Target_ResNet_18,False,5545,0.24096194458007814,92.01
Target_ResNet_18,True,5546,3.225568992614746,8%
Target_ResNet_18,False,5546,0.24182182006835937,92.06
Target_ResNet_18,True,5547,3.273554275512695,6%
Target_ResNet_18,False,5547,0.24301639099121095,92.02
Target_ResNet_18,True,5548,2.939038269042969,6%
Target_ResNet_18,False,5548,0.2418249984741211,92.09
Target_ResNet_18,True,5549,3.249818603515625,6%
Target_ResNet_18,False,5549,0.2418615188598633,92.04
Target_ResNet_18,True,5550,3.4854549865722655,5%
Target_ResNet_18,False,5550,0.24281710968017578,91.96
Target_ResNet_18,True,5551,3.273782043457031,6%
Target_ResNet_18,False,5551,0.24236472930908204,92.04
Target_ResNet_18,True,5552,3.3592801818847655,5%
Target_ResNet_18,False,5552,0.24160206298828124,91.96
Target_ResNet_18,True,5553,3.499436340332031,5%
Target_ResNet_18,False,5553,0.23972796325683593,92.14
Target_ResNet_18,True,5554,3.3820581665039064,6%
Target_ResNet_18,False,5554,0.24029549255371094,92.17999999999999
Target_ResNet_18,True,5555,3.160457275390625,6%
Target_ResNet_18,False,5555,0.24067755279541014,92.13
Target_ResNet_18,True,5556,3.1900115966796876,7%
Target_ResNet_18,False,5556,0.2429155319213867,92.0
Target_ResNet_18,True,5557,3.1303998413085936,7%
Target_ResNet_18,False,5557,0.24150289001464845,92.14
Target_ResNet_18,True,5558,3.1118755187988283,10%
Target_ResNet_18,False,5558,0.2419055892944336,92.15
Target_ResNet_18,True,5559,2.9223794479370118,11%
Target_ResNet_18,False,5559,0.2406436538696289,92.19000000000001
Target_ResNet_18,True,5560,3.2178910369873046,9%
Target_ResNet_18,False,5560,0.23935810089111328,92.27
Target_ResNet_18,True,5561,2.9597466583251952,9%
Target_ResNet_18,False,5561,0.24065971069335937,91.94
Target_ResNet_18,True,5562,3.263717887878418,6%
Target_ResNet_18,False,5562,0.24075906524658203,91.93
Target_ResNet_18,True,5563,3.399400947570801,4%
Target_ResNet_18,False,5563,0.24369454956054687,91.85
Target_ResNet_18,True,5564,3.247088417053223,6%
Target_ResNet_18,False,5564,0.2393927291870117,92.10000000000001
Target_ResNet_18,True,5565,3.5401053771972655,4%
Target_ResNet_18,False,5565,0.24097852630615235,91.96
Target_ResNet_18,True,5566,3.1809906463623046,7%
Target_ResNet_18,False,5566,0.2406588851928711,92.02
Target_ResNet_18,True,5567,3.1838732299804686,7%
Target_ResNet_18,False,5567,0.2388654067993164,92.06
Target_ResNet_18,True,5568,2.7862282943725587,12%
Target_ResNet_18,False,5568,0.23742500305175782,92.11
Target_ResNet_18,True,5569,2.751401176452637,13%
Target_ResNet_18,False,5569,0.23886343383789063,92.16
Target_ResNet_18,True,5570,2.8857357330322264,8%
Target_ResNet_18,False,5570,0.2413176025390625,92.06
Target_ResNet_18,True,5571,2.8599025268554685,12%
Target_ResNet_18,False,5571,0.2437080749511719,91.96
Target_ResNet_18,True,5572,2.868934585571289,9%
Target_ResNet_18,False,5572,0.2428445587158203,91.91
Target_ResNet_18,True,5573,2.929731948852539,8%
Target_ResNet_18,False,5573,0.24069422454833983,91.96
Target_ResNet_18,True,5574,2.817270278930664,10%
Target_ResNet_18,False,5574,0.23993190307617188,92.02
Target_ResNet_18,True,5575,2.980601387023926,9%
Target_ResNet_18,False,5575,0.2398490997314453,91.99000000000001
Target_ResNet_18,True,5576,2.85305704498291,9%
Target_ResNet_18,False,5576,0.23839486846923827,92.11
Target_ResNet_18,True,5577,2.7959600830078126,10%
Target_ResNet_18,False,5577,0.23958607788085937,92.09
Target_ResNet_18,True,5578,2.8797176208496094,8%
Target_ResNet_18,False,5578,0.23867642364501954,92.08
Target_ResNet_18,True,5579,3.001651710510254,10%
Target_ResNet_18,False,5579,0.23837478485107422,92.16
Target_ResNet_18,True,5580,2.689953689575195,11%
Target_ResNet_18,False,5580,0.2388652847290039,92.14
Target_ResNet_18,True,5581,2.508547134399414,15%
Target_ResNet_18,False,5581,0.24029027862548827,92.04
Target_ResNet_18,True,5582,2.8695946426391603,8%
Target_ResNet_18,False,5582,0.23796301727294922,92.17999999999999
Target_ResNet_18,True,5583,2.9872554931640627,6%
Target_ResNet_18,False,5583,0.23776167755126953,92.30000000000001
Target_ResNet_18,True,5584,3.3020031280517577,5%
Target_ResNet_18,False,5584,0.24002210235595703,92.09
Target_ResNet_18,True,5585,3.2176839141845703,5%
Target_ResNet_18,False,5585,0.24097907409667968,92.06
Target_ResNet_18,True,5586,3.252205154418945,6%
Target_ResNet_18,False,5586,0.23812578582763672,92.08
Target_ResNet_18,True,5587,2.975424491882324,7%
Target_ResNet_18,False,5587,0.237186376953125,92.15
Target_ResNet_18,True,5588,3.2104535369873046,4%
Target_ResNet_18,False,5588,0.24139708709716798,91.99000000000001
Target_ResNet_18,True,5589,3.548403030395508,4%
Target_ResNet_18,False,5589,0.24193958892822265,92.10000000000001
Target_ResNet_18,True,5590,3.398418037414551,4%
